t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,calib_gx_bias_lsb,calib_gy_bias_lsb,calib_gz_bias_lsb,calib_g_T_x_lsb,calib_g_T_y_lsb,calib_g_T_z_lsb,calib_valid
1698,2011,-469,3404,-356,-367,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1700,2024,-481,3457,-344,-367,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1702,1965,-495,3431,-355,-361,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1704,2010,-477,3450,-355,-365,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1706,2004,-491,3412,-343,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1708,1984,-491,3413,-352,-360,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1710,1991,-467,3443,-344,-356,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1712,2007,-485,3409,-349,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1714,1977,-489,3438,-347,-363,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1716,2026,-494,3421,-352,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1718,2027,-494,3438,-356,-367,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1720,1965,-475,3416,-358,-366,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1722,1987,-462,3453,-341,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1724,1962,-486,3424,-357,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1726,2019,-493,3440,-355,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1728,2019,-495,3449,-355,-367,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1730,2007,-490,3409,-358,-369,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1732,2007,-480,3418,-347,-363,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1734,2002,-465,3433,-360,-359,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1736,2009,-482,3457,-360,-359,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1738,2000,-471,3404,-343,-362,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1740,2001,-489,3413,-353,-360,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1742,1970,-464,3405,-354,-357,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1744,2031,-477,3416,-352,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1746,1978,-485,3456,-347,-361,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1748,1982,-479,3425,-358,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1750,1977,-482,3411,-344,-362,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1752,1984,-492,3453,-341,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1754,2015,-486,3431,-347,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1756,1964,-477,3411,-343,-358,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1758,2034,-497,3431,-345,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1760,1965,-494,3404,-343,-369,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1762,1968,-463,3416,-345,-359,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1764,2029,-496,3444,-342,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1766,2009,-467,3424,-344,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1768,2037,-495,3409,-355,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1770,1971,-463,3435,-354,-363,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1772,2015,-487,3440,-341,-363,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1774,1967,-488,3454,-345,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1776,2007,-493,3430,-342,-357,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1778,2013,-484,3425,-359,-359,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1780,1989,-492,3442,-356,-365,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1782,2001,-469,3408,-344,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1784,1974,-498,3425,-352,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1786,2031,-500,3451,-347,-370,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1788,1967,-497,3405,-349,-356,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1790,1990,-493,3457,-354,-366,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1792,1990,-469,3434,-355,-365,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1794,1964,-469,3432,-349,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1796,1967,-480,3446,-350,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1798,2014,-483,3433,-348,-356,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1800,2036,-480,3421,-355,-362,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1802,1963,-476,3435,-356,-368,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1804,2003,-488,3425,-352,-361,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1806,1996,-494,3420,-353,-368,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1808,1971,-487,3404,-343,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1810,2015,-487,3415,-359,-362,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1812,1983,-473,3441,-351,-361,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1814,2012,-473,3455,-358,-360,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1816,2009,-468,3450,-348,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1818,2024,-496,3426,-348,-360,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1820,1986,-474,3407,-342,-365,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1822,2010,-486,3423,-347,-362,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1824,2001,-481,3421,-349,-357,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1826,2012,-491,3407,-349,-366,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1828,1975,-494,3437,-349,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1830,2013,-478,3400,-348,-356,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1832,1977,-483,3436,-345,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1834,1967,-478,3433,-349,-366,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1836,2014,-472,3405,-352,-359,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1838,2028,-481,3427,-352,-367,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1840,1979,-474,3413,-344,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1842,2025,-470,3455,-348,-364,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1844,2015,-482,3446,-355,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1846,1980,-492,3446,-352,-368,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1848,2001,-498,3407,-341,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1850,1967,-490,3440,-356,-364,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1852,2032,-489,3431,-358,-359,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1854,1998,-462,3439,-343,-369,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1856,2039,-476,3427,-351,-359,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1858,2036,-478,3415,-359,-365,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1860,2030,-463,3452,-347,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1862,2025,-476,3455,-345,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1864,1973,-498,3430,-342,-357,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1866,2004,-472,3434,-350,-363,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1868,2022,-481,3452,-351,-363,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1870,1968,-476,3450,-351,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1872,1961,-496,3413,-359,-366,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1874,2028,-487,3422,-353,-358,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1876,2034,-477,3424,-342,-368,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1878,1992,-492,3458,-356,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1880,1962,-496,3415,-348,-365,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1882,1975,-489,3407,-343,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1884,2025,-462,3444,-357,-366,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1886,2026,-466,3433,-357,-360,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1888,1969,-462,3447,-341,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1890,1986,-465,3413,-342,-356,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1892,2038,-469,3449,-345,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1894,2026,-468,3454,-357,-368,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1896,2036,-481,3417,-357,-367,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1898,1964,-477,3429,-346,-365,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1900,2002,-477,3425,-347,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1902,2035,-484,3413,-352,-357,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1904,2000,-464,3445,-350,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1906,2009,-499,3451,-349,-361,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1908,1983,-471,3418,-344,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1910,2001,-463,3433,-347,-366,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1912,2039,-468,3436,-351,-368,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1914,2012,-471,3459,-347,-365,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1916,2003,-478,3409,-355,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1918,2037,-478,3445,-346,-364,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1920,1972,-469,3426,-350,-359,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1922,1996,-496,3414,-350,-365,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1924,2010,-491,3428,-351,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1926,1993,-493,3415,-349,-361,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1928,2024,-492,3452,-348,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1930,1984,-497,3457,-353,-364,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1932,1971,-479,3455,-343,-370,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1934,2015,-478,3415,-354,-360,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1936,1968,-462,3449,-359,-363,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1938,1986,-464,3458,-342,-360,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1940,2002,-465,3430,-352,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1942,2022,-468,3437,-341,-361,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1944,1963,-461,3429,-353,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1946,1961,-482,3428,-356,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1948,1982,-478,3459,-345,-369,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1950,1996,-487,3412,-360,-357,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1952,1993,-481,3400,-342,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1954,1969,-461,3453,-356,-361,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1956,1969,-495,3459,-353,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1958,1964,-479,3401,-348,-362,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1960,2019,-475,3437,-359,-369,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1962,2015,-477,3420,-360,-363,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1964,2005,-476,3440,-359,-370,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1966,2019,-500,3436,-355,-360,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1968,1992,-470,3421,-357,-359,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1970,2009,-498,3408,-358,-362,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1972,2005,-492,3429,-349,-364,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1974,1987,-468,3459,-355,-369,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1976,2010,-470,3417,-360,-358,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1978,1990,-482,3437,-354,-361,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1980,2018,-482,3421,-357,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1982,2027,-479,3400,-356,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1984,1982,-488,3402,-346,-361,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1986,2014,-463,3448,-349,-363,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1988,2013,-476,3448,-348,-358,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1990,2003,-477,3401,-345,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1992,1970,-483,3446,-351,-360,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1994,2016,-495,3407,-344,-369,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1996,1999,-465,3412,-344,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
1998,1990,-491,3412,-359,-358,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2000,1989,-476,3425,-355,-363,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2002,2029,-467,3416,-343,-367,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2004,1984,-480,3411,-359,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2006,2025,-468,3406,-356,-357,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2008,1985,-480,3441,-348,-363,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2010,2004,-465,3417,-352,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2012,2007,-478,3452,-358,-367,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2014,2035,-477,3420,-341,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2016,1982,-498,3427,-353,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2018,2022,-477,3440,-347,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2020,2007,-483,3445,-356,-370,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2022,2005,-493,3421,-357,-367,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2024,1998,-489,3441,-343,-361,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2026,2022,-468,3459,-358,-359,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2028,1992,-461,3436,-354,-370,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2030,1967,-466,3402,-359,-356,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2032,1968,-496,3423,-342,-366,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2034,1995,-466,3438,-360,-369,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2036,1966,-463,3412,-348,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2038,1980,-468,3449,-352,-366,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2040,2029,-462,3444,-353,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2042,2038,-478,3415,-356,-367,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2044,1988,-476,3438,-358,-359,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2046,2002,-488,3426,-358,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2048,1976,-486,3415,-353,-368,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2050,2016,-479,3435,-354,-368,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2052,1960,-491,3434,-351,-357,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2054,2014,-497,3408,-346,-362,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2056,2002,-483,3452,-357,-364,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2058,1980,-485,3445,-347,-358,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2060,2002,-483,3448,-359,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2062,1964,-495,3443,-357,-365,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2064,1993,-500,3431,-350,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2066,2027,-479,3442,-356,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2068,2014,-473,3438,-353,-367,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2070,2037,-475,3445,-356,-356,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2072,2023,-474,3409,-343,-360,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2074,2019,-491,3434,-350,-363,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2076,1991,-471,3457,-341,-362,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2078,2037,-498,3406,-355,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2080,1987,-485,3421,-350,-370,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2082,1975,-490,3408,-348,-364,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2084,1977,-495,3435,-359,-370,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2086,2005,-465,3421,-345,-356,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2088,1960,-466,3444,-344,-360,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2090,1964,-496,3453,-358,-370,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2092,2039,-491,3448,-360,-367,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2094,2001,-488,3454,-353,-359,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2096,2009,-475,3406,-356,-363,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2098,2035,-461,3457,-344,-368,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2100,2038,-484,3410,-351,-356,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2102,1964,-483,3454,-345,-359,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2104,2009,-474,3412,-343,-364,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2106,2014,-487,3408,-357,-358,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2108,2005,-463,3452,-352,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2110,2029,-479,3435,-346,-369,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2112,1994,-468,3444,-352,-364,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2114,1972,-469,3419,-343,-361,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2116,2032,-484,3418,-350,-362,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2118,2028,-468,3422,-354,-365,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2120,1972,-498,3443,-348,-363,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2122,1976,-489,3435,-345,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2124,2016,-492,3424,-343,-363,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2126,1975,-473,3431,-344,-365,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2128,1971,-500,3414,-346,-364,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2130,2024,-467,3444,-356,-357,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2132,2012,-477,3453,-358,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2134,1974,-474,3440,-346,-358,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2136,1991,-471,3458,-354,-359,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2138,2000,-476,3446,-347,-357,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2140,1984,-481,3416,-349,-358,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2142,2022,-487,3438,-356,-369,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2144,2020,-483,3457,-342,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2146,1963,-496,3446,-359,-359,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2148,1987,-476,3411,-357,-357,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2150,1996,-496,3446,-357,-370,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2152,1981,-480,3426,-349,-361,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2154,1973,-480,3401,-356,-359,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2156,2017,-498,3446,-357,-358,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2158,1993,-470,3417,-360,-363,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2160,2039,-474,3404,-343,-361,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2162,2000,-490,3428,-351,-366,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2164,1982,-462,3452,-351,-366,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2166,2012,-465,3446,-349,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2168,1998,-484,3422,-348,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2170,2039,-478,3442,-348,-367,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2172,1999,-486,3406,-357,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2174,2034,-500,3456,-353,-362,-32,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2176,2032,-472,3418,-342,-357,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2178,2022,-464,3447,-357,-369,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2180,2026,-468,3430,-346,-364,-33,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2182,1961,-484,3430,-348,-362,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2184,1976,-482,3423,-353,-362,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2186,1974,-482,3415,-351,-367,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2188,2016,-472,3442,-354,-356,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2190,2031,-463,3456,-350,-370,-34,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2192,1980,-479,3403,-353,-359,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2194,2005,-490,3423,-349,-369,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2196,1991,-469,3442,-359,-360,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2198,1993,-476,3424,-354,-368,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2200,1983,-481,3423,-353,-357,-31,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2202,2027,-486,3433,-341,-357,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2204,2001,-500,3450,-349,-368,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2206,2028,-468,3403,-356,-357,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2208,2039,-492,3401,-357,-370,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2210,1987,-475,3452,-357,-365,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2212,1992,-473,3415,-350,-357,-36,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2214,2023,-471,3450,-358,-365,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2216,2031,-483,3434,-346,-367,-39,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2218,1968,-466,3428,-353,-360,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2220,1963,-478,3420,-351,-370,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2222,2035,-474,3417,-360,-360,-38,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2224,1977,-465,3411,-355,-363,-35,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2226,1997,-496,3439,-344,-359,-37,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
2228,1969,-462,3433,-358,-365,-40,-111.6,37.06,-56.99,2582.65,1355.45,2718.38,true
